x_min, x_max, y_min, y_max, z_min, z_max, position_increment, sphere_pts, orientation_num, 
-0.2,0.7,-1,1,-0.2,1.5,0.1,50,20,
x, y, z, qx, qy, qz, qw, j1, j2, j3, j4, j5, j6, j7, 
0.3,0.5,0.1,0.809288,-0.273956,0.147917,0.498117,0.314397,-0.329189,-0.753948,1.11379,0.979969,-0.345561,0.78152,
0.3,0.5,0.1,0.817517,-0.0408083,0.498564,0.285366,0.642539,-0.0935224,-1.36828,1.0995,1.02499,-0.224286,0.111528,
0.3,0.5,0.1,-0.654953,0.317862,0.459829,0.508486,0.52264,-0.998176,1.31243,0.904824,1.56174,-1.22616,0.108932,
0.3,0.5,0.1,-0.116554,0.704567,0.62546,-0.314325,0.767536,-1.03424,1.3962,0.863936,0.633584,1.07159,0.679516,
0.3,0.5,0.1,0.410377,-0.470735,0.318076,0.713322,0.263195,-0.953612,0.55848,0.88233,-1.15446,0.165685,0.781856,
0.3,0.5,0.1,0.481371,-0.313499,0.757359,0.310495,0.565401,-0.143211,-1.36828,1.00357,0.143062,0.215314,0.64193,
0.3,0.5,0.1,0.427302,0.327739,0.505037,0.674491,0.664883,-0.235385,-1.34035,1.01186,0.00251544,-1.42039,-0.156944,
0.3,0.5,0.1,-0.259015,-0.151365,0.845454,0.441822,0.441459,-0.220257,-1.08904,0.894206,-1.47769,-0.524039,0.666948,
0.3,0.5,0.2,0.88369,-0.457266,0.0795693,-0.06057,0.336051,-0.266257,-0.83772,1.37384,1.5039,0.248918,0.069903,
0.3,0.5,0.2,-0.587802,0.710274,0.365781,-0.127295,0.813966,-1.36137,1.3962,1.36263,0.406729,0.0944469,0.121934,
0.3,0.5,0.2,0.732097,-0.504018,-0.209016,0.407814,0.847461,-1.35023,1.3962,1.38761,-0.28584,-0.326064,0.314982,
0.3,0.5,0.2,0.809288,-0.273956,0.147917,0.498117,0.154597,-0.659729,-0.363012,1.41768,0.47597,-0.8259,0.761008,
0.3,0.5,0.2,-0.240438,0.807583,-0.538418,0.0103137,0.215889,-0.749224,-0.083772,1.00834,-0.808993,1.48001,0.547278,
0.3,0.5,0.2,0.817517,-0.0408083,0.498564,0.285366,0.805413,-0.0418377,-1.36828,1.42334,1.27507,-0.387539,0.385476,
0.3,0.5,0.2,0.410377,-0.470735,0.318076,0.713322,0.0650615,-0.923758,-0.083772,1.24545,-0.86506,-0.298611,0.781431,
0.3,0.5,0.2,0.481371,-0.313499,0.757359,0.310495,0.681825,-0.0825289,-1.34035,1.37636,0.255881,-0.127804,0.649229,
0.3,0.5,0.2,-0.259015,-0.151365,0.845454,0.441822,0.593466,-0.118311,-1.22866,1.30458,-1.48079,-0.625988,0.229235,
0.3,0.5,0.2,0.042146,-0.219599,0.509645,0.83082,0.265972,-0.507526,-0.670176,1.18336,-1.07079,-1.12041,0.772107,
0.3,0.5,0.2,-0.120001,-0.124899,0.946332,-0.272866,0.838887,-0.0814561,-1.36828,1.16359,-1.30661,0.814068,0.641533,
0.3,0.5,0.3,0.88369,-0.457266,0.0795693,-0.06057,0.469955,-0.314229,-0.83772,1.59661,1.48133,0.254921,0.426871,
0.3,0.5,0.3,0.944954,-0.192515,0.041596,-0.261285,0.273,-0.557437,-0.446784,1.52837,1.57066,-0.635013,0.0450934,
0.3,0.5,0.3,-0.384441,0.873044,0.273017,0.124346,0.305204,-0.736311,-0.530556,1.4141,0.850436,1.41808,0.759081,
0.3,0.5,0.3,-0.587802,0.710274,0.365781,-0.127295,1.08565,-1.51,1.3962,1.53348,0.34298,0.16696,0.391093,
0.3,0.5,0.3,0.732097,-0.504018,-0.209016,0.407814,1.12211,-1.48866,1.3962,1.54948,-0.219181,-0.427416,0.594396,
0.3,0.5,0.3,0.809288,-0.273956,0.147917,0.498117,0.171613,-0.966246,-0.223392,1.5842,0.146296,-1.10956,0.726684,
0.3,0.5,0.3,-0.240438,0.807583,-0.538418,0.0103137,0.307072,-0.623231,-0.502632,1.29834,-0.672819,0.991227,0.747486,
0.3,0.5,0.3,0.817517,-0.0408083,0.498564,0.285366,0.984492,-0.0577323,-1.2845,1.60819,1.5514,-0.509241,0.636826,
0.3,0.5,0.3,0.410377,-0.470735,0.318076,0.713322,0.112684,-0.96189,-0.307164,1.44371,-0.837878,-0.64933,0.77999,
0.3,0.5,0.3,0.481371,-0.313499,0.757359,0.310495,0.783169,-0.120526,-1.20073,1.59885,0.31626,-0.442726,0.59794,
0.3,0.5,0.3,-0.259015,-0.151365,0.845454,0.441822,0.828333,-0.0993081,-1.2845,1.54794,-1.46996,-0.702448,-0.139501,
0.3,0.5,0.3,-0.120001,-0.124899,0.946332,-0.272866,1.04718,-0.0462893,-1.36828,1.3948,-0.868045,0.745315,0.313996,
0.3,0.5,0.4,0.88369,-0.457266,0.0795693,-0.06057,0.713281,-0.382717,-0.809796,1.69561,1.51158,0.296927,0.747073,
0.3,0.5,0.4,0.944954,-0.192515,0.041596,-0.261285,0.36414,-0.838904,-0.27924,1.64741,1.56878,-0.748492,0.413195,
0.3,0.5,0.4,-0.384441,0.873044,0.273017,0.124346,1.39131,-1.55348,1.3962,1.47885,0.665846,0.795977,-0.0775572,
0.3,0.5,0.4,-0.587802,0.710274,0.365781,-0.127295,1.44544,-1.55513,1.3962,1.58003,0.249228,0.268761,0.744834,
0.3,0.5,0.4,0.809288,-0.273956,0.147917,0.498117,1.45964,-1.52644,1.3962,1.62734,-1.13309,-1.04058,-0.0518399,
0.3,0.5,0.4,-0.240438,0.807583,-0.538418,0.0103137,0.53122,-0.616725,-0.614328,1.4427,-0.53423,0.625454,0.763613,
0.3,0.5,0.4,0.817517,-0.0408083,0.498564,0.285366,0.607344,-0.657693,-0.446784,1.66982,0.069197,-1.48239,-0.206727,
0.3,0.5,0.4,-0.432279,0.68054,-0.419986,0.416667,0.950978,-0.286872,-1.11696,1.42202,0.360611,1.32411,0.728231,
0.3,0.5,0.4,-0.322719,-0.570835,0.617807,0.433952,0.767451,-0.357197,-0.893568,1.45476,-1.45773,-0.651705,0.761556,
0.3,0.5,0.4,0.410377,-0.470735,0.318076,0.713322,0.308922,-1.06617,-0.335088,1.51409,-0.913053,-0.931943,0.742348,
0.3,0.5,0.4,-0.143417,-0.591127,0.78482,-0.118565,0.737015,-0.394709,-0.726024,1.41591,-1.25205,0.72432,0.785101,
0.3,0.5,0.4,0.481371,-0.313499,0.757359,0.310495,0.879842,-0.251451,-0.97734,1.69762,0.274784,-0.749887,0.454915,
0.3,0.5,0.4,0.496295,-0.15392,0.795586,-0.311516,1.25491,-0.0493882,-1.36828,1.51472,0.91867,0.554225,-0.251271,
0.3,0.5,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.32139,-0.0401652,-1.36828,1.49376,-0.506047,0.645502,0.170159,
0.3,0.5,0.5,0.88369,-0.457266,0.0795693,-0.06057,1.66584,-1.52734,1.3962,1.67132,0.10349,-0.750735,0.105766,
0.3,0.5,0.5,-0.135742,0.975487,0.0644285,0.160776,1.28461,-1.40298,0.865644,1.27159,-0.404669,1.48244,0.699535,
0.3,0.5,0.5,0.944954,-0.192515,0.041596,-0.261285,0.650483,-1.07239,-0.055848,1.64352,1.55212,-0.753061,0.683367,
0.3,0.5,0.5,-0.384441,0.873044,0.273017,0.124346,1.76762,-1.49676,1.3962,1.41982,0.29153,0.973738,0.449439,
0.3,0.5,0.5,0.809288,-0.273956,0.147917,0.498117,1.81924,-1.45287,1.3962,1.54758,-0.559126,-1.32071,0.583831,
0.3,0.5,0.5,-0.240438,0.807583,-0.538418,0.0103137,0.838425,-0.654928,-0.586404,1.46135,-0.41477,0.344368,0.779156,
0.3,0.5,0.5,-0.432279,0.68054,-0.419986,0.416667,1.18791,-0.341165,-1.00526,1.44427,0.476376,1.13564,0.779232,
0.3,0.5,0.5,-0.322719,-0.570835,0.617807,0.433952,1.34804,-0.220097,-1.20073,1.48022,-0.863132,-1.09134,0.743775,
0.3,0.5,0.5,0.410377,-0.470735,0.318076,0.713322,0.73944,-1.13784,-0.167544,1.46116,-0.885199,-1.19741,0.775925,
0.3,0.5,0.5,-0.143417,-0.591127,0.78482,-0.118565,1.21267,-0.25256,-0.97734,1.43583,-0.757531,0.334533,0.782825,
0.3,0.5,0.5,0.481371,-0.313499,0.757359,0.310495,1.06686,-0.408078,-0.753948,1.67308,0.204578,-0.991204,0.296096,
0.3,0.5,0.5,0.496295,-0.15392,0.795586,-0.311516,1.45723,-0.080242,-1.22866,1.51357,1.09925,0.394902,-0.254142,
0.3,0.5,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.6267,-0.0410833,-1.36828,1.46897,-0.188383,0.615086,0.137754,
0.3,0.5,0.6,0.88369,-0.457266,0.0795693,-0.06057,2.00391,-1.39582,1.3962,1.52417,0.360319,-0.661196,0.53279,
0.3,0.5,0.6,0.944954,-0.192515,0.041596,-0.261285,1.72924,-1.34186,1.14488,1.51673,1.20286,-0.935668,0.736265,
0.3,0.5,0.6,-0.240438,0.807583,-0.538418,0.0103137,1.18583,-0.722393,-0.41886,1.35562,-0.331084,0.17903,0.75905,
0.3,0.5,0.6,-0.432279,0.68054,-0.419986,0.416667,1.26174,-0.59656,-0.55848,1.34183,0.64947,0.818415,0.326867,
0.3,0.5,0.6,-0.322719,-0.570835,0.617807,0.433952,1.69651,-0.212625,-1.20073,1.38173,-0.514182,-1.12428,0.768147,
0.3,0.5,0.6,0.410377,-0.470735,0.318076,0.713322,1.93116,-1.353,1.20073,1.2818,-1.47591,-1.0801,0.534797,
0.3,0.5,0.6,-0.143417,-0.591127,0.78482,-0.118565,1.55054,-0.244271,-0.97734,1.33083,-0.465865,0.258489,0.765404,
0.3,0.5,0.6,0.481371,-0.313499,0.757359,0.310495,1.36845,-0.497243,-0.55848,1.52569,0.24737,-1.12296,0.233973,
0.3,0.5,0.6,0.496295,-0.15392,0.795586,-0.311516,1.84899,-0.0600616,-1.34035,1.38861,1.49687,0.490739,-0.260917,
0.3,0.5,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.87585,-0.063716,-1.31243,1.31898,0.0990354,0.689166,0.0369232,
0.3,0.5,0.7,0.88369,-0.457266,0.0795693,-0.06057,2.26038,-1.18781,1.3962,1.24887,0.505841,-0.503489,0.77376,
0.3,0.5,0.7,0.944954,-0.192515,0.041596,-0.261285,2.15209,-1.16552,1.34035,1.26237,1.20856,-0.716753,0.784756,
0.3,0.5,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.11863,-0.104847,-1.34035,1.08693,-1.46093,-0.404119,0.571174,
0.3,0.5,0.7,-0.240438,0.807583,-0.538418,0.0103137,1.59674,-0.737673,-0.195468,1.11448,-0.241587,0.120017,0.766445,
0.3,0.5,0.7,-0.432279,0.68054,-0.419986,0.416667,1.70271,-1.0796,0.586404,1.1034,0.272968,0.493742,-0.258667,
0.3,0.5,0.7,-0.675058,0.119568,0.726055,0.0533348,2.2302,-0.0627338,-1.36828,1.16583,-0.913239,0.455806,-0.111588,
0.3,0.5,0.7,-0.322719,-0.570835,0.617807,0.433952,1.98833,-0.231168,-1.17281,1.15026,-0.256386,-1.01003,0.769801,
0.3,0.5,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.87497,-0.253911,-0.97734,1.08873,-0.200234,0.3171,0.76967,
0.3,0.5,0.7,0.481371,-0.313499,0.757359,0.310495,2.08188,-0.146909,-1.11696,1.25022,1.55934,-0.62313,0.753844,
0.3,0.5,0.7,-0.259015,-0.151365,0.845454,0.441822,2.19746,-0.0957753,-1.36828,1.27642,-0.200086,-0.75763,-0.236088,
0.3,0.5,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.04406,-0.149169,-1.14488,1.02454,0.363162,0.799917,-0.260675,
0.3,0.5,0.8,0.944954,-0.192515,0.041596,-0.261285,2.18072,-0.832889,0.83772,0.828616,1.56966,-0.324811,0.730945,
0.3,0.5,0.8,-0.240438,0.807583,-0.538418,0.0103137,2.07436,-0.693548,0.083772,0.659043,-0.171126,0.219334,0.77616,
0.3,0.5,0.8,-0.432279,0.68054,-0.419986,0.416667,2.27977,-0.901139,1.14488,0.648504,0.128556,0.616759,-0.254092,
0.3,0.5,0.8,-0.675058,0.119568,0.726055,0.0533348,2.43318,-0.214366,-1.36828,0.637008,-0.911485,0.729474,0.150624,
0.3,0.5,0.8,-0.322719,-0.570835,0.617807,0.433952,2.29685,-0.305976,-1.25658,0.720639,0.0568883,-0.757594,0.781992,
0.3,0.5,0.8,-0.143417,-0.591127,0.78482,-0.118565,2.2372,-0.318362,-1.11696,0.622599,0.158222,0.547298,0.780123,
0.3,0.5,0.8,0.481371,-0.313499,0.757359,0.310495,2.34875,-0.236352,-1.11696,0.784192,1.54723,-0.679133,0.413579,
0.3,0.6,0.1,-0.587802,0.710274,0.365781,-0.127295,0.592235,-0.93479,0.865644,0.349985,0.980802,0.642421,-0.261389,
0.3,0.6,0.1,0.732097,-0.504018,-0.209016,0.407814,0.545139,-0.668108,-0.726024,0.464498,1.55882,0.545727,0.693217,
0.3,0.6,0.1,0.809288,-0.273956,0.147917,0.498117,0.663395,-0.549236,-1.2845,0.540341,1.54926,0.0751755,0.714934,
0.3,0.6,0.1,0.817517,-0.0408083,0.498564,0.285366,0.686829,-0.474042,-1.36828,0.571979,0.989278,-0.118776,0.00369386,
0.3,0.6,0.1,-0.675058,0.119568,0.726055,0.0533348,0.592282,-0.880892,1.00526,0.467735,1.57047,-0.502978,0.730444,
0.3,0.6,0.1,0.481371,-0.313499,0.757359,0.310495,0.626819,-0.573064,-1.36828,0.354584,0.139406,0.434613,0.647904,
0.3,0.6,0.1,0.427302,0.327739,0.505037,0.674491,0.763688,-0.713103,-1.36828,0.219819,0.151965,-1.11036,-0.0544208,
0.3,0.6,0.2,0.88369,-0.457266,0.0795693,-0.06057,0.477345,-0.524278,-0.921492,0.929295,1.55504,0.407166,-0.0939843,
0.3,0.6,0.2,0.930077,0.0704029,-0.204894,-0.296679,0.42654,-0.73809,-0.195468,0.734873,1.5566,-1.15806,-0.218388,
0.3,0.6,0.2,-0.587802,0.710274,0.365781,-0.127295,0.844205,-1.28689,1.3962,0.866892,0.472957,0.486573,-0.0414873,
0.3,0.6,0.2,0.732097,-0.504018,-0.209016,0.407814,0.873949,-1.29065,1.3962,0.914261,-0.254159,0.0671685,0.446745,
0.3,0.6,0.2,0.809288,-0.273956,0.147917,0.498117,0.319339,-0.818482,-0.363012,0.965763,0.423897,-0.511156,0.768587,
0.3,0.6,0.2,0.817517,-0.0408083,0.498564,0.285366,0.827167,-0.374472,-1.36828,1.00782,1.20542,-0.340779,0.306107,
0.3,0.6,0.2,-0.116554,0.704567,0.62546,-0.314325,0.957268,-1.1266,1.31243,0.601511,0.97119,1.48328,0.454081,
0.3,0.6,0.2,0.481371,-0.313499,0.757359,0.310495,0.728499,-0.417288,-1.36828,0.935137,0.24794,-0.0149554,0.668568,
0.3,0.6,0.2,-0.275142,0.233017,0.931199,-0.0535653,0.865888,-0.374456,-1.36828,0.958044,-1.39308,0.464446,-0.233625,
0.3,0.6,0.2,-0.259015,-0.151365,0.845454,0.441822,0.632887,-0.463221,-1.20073,0.841349,-1.46841,-0.63976,0.38848,
0.3,0.6,0.3,0.88369,-0.457266,0.0795693,-0.06057,0.585537,-0.549062,-0.921492,1.18435,1.4898,0.410383,0.267391,
0.3,0.6,0.3,0.944954,-0.192515,0.041596,-0.261285,0.46652,-0.641346,-0.642252,1.12417,1.54075,-0.337613,-0.198389,
0.3,0.6,0.3,-0.587802,0.710274,0.365781,-0.127295,1.10545,-1.4509,1.3962,1.0726,0.406517,0.548231,0.251474,
0.3,0.6,0.3,0.732097,-0.504018,-0.209016,0.407814,1.13917,-1.44259,1.3962,1.10456,-0.185936,-0.0390727,0.691495,
0.3,0.6,0.3,0.809288,-0.273956,0.147917,0.498117,1.12057,-1.45305,1.3962,1.15615,-0.970679,-0.542076,0.198557,
0.3,0.6,0.3,0.817517,-0.0408083,0.498564,0.285366,1.06707,-0.360521,-1.36828,1.21386,1.53414,-0.409178,0.550009,
0.3,0.6,0.3,-0.654953,0.317862,0.459829,0.508486,0.90997,-1.4212,1.36828,1.10523,1.32343,-0.821116,-0.132493,
0.3,0.6,0.3,0.481371,-0.313499,0.757359,0.310495,0.942877,-0.398383,-1.36828,1.18915,0.47445,-0.278677,0.745782,
0.3,0.6,0.3,-0.259015,-0.151365,0.845454,0.441822,0.830727,-0.426898,-1.25658,1.13048,-1.48239,-0.688091,-0.00590259,
0.3,0.6,0.3,0.042146,-0.219599,0.509645,0.83082,0.454802,-0.871504,-0.530556,0.895415,-1.26188,-1.22253,0.775946,
0.3,0.6,0.3,-0.120001,-0.124899,0.946332,-0.272866,1.0707,-0.381415,-1.36828,0.973105,-0.987803,0.78138,0.430082,
0.3,0.6,0.4,0.88369,-0.457266,0.0795693,-0.06057,0.844321,-0.582093,-0.921492,1.28886,1.55511,0.478638,0.561699,
0.3,0.6,0.4,0.944954,-0.192515,0.041596,-0.261285,0.576288,-0.781985,-0.530556,1.25246,1.55907,-0.353841,0.0939106,
0.3,0.6,0.4,-0.384441,0.873044,0.273017,0.124346,0.616351,-1.21731,-0.027924,0.971677,1.38714,1.41945,-0.253211,
0.3,0.6,0.4,-0.587802,0.710274,0.365781,-0.127295,1.46234,-1.49788,1.3962,1.12486,0.310718,0.65632,0.638061,
0.3,0.6,0.4,0.809288,-0.273956,0.147917,0.498117,1.47062,-1.49509,1.3962,1.20278,-0.698801,-0.801559,0.477099,
0.3,0.6,0.4,-0.240438,0.807583,-0.538418,0.0103137,0.530375,-1.1187,-0.027924,0.946596,-1.22337,1.09161,0.781645,
0.3,0.6,0.4,0.817517,-0.0408083,0.498564,0.285366,1.12889,-0.453921,-1.06111,1.27874,1.56568,-0.688105,0.744375,
0.3,0.6,0.4,-0.432279,0.68054,-0.419986,0.416667,0.974513,-0.629224,-1.03319,0.923518,0.908689,1.47704,0.0114634,
0.3,0.6,0.4,-0.654953,0.317862,0.459829,0.508486,1.25165,-1.5306,1.3962,1.22564,1.45848,-0.521791,-0.0385394,
0.3,0.6,0.4,0.481371,-0.313499,0.757359,0.310495,1.15975,-0.431522,-1.25658,1.29324,0.653097,-0.479857,0.778251,
0.3,0.6,0.4,-0.259015,-0.151365,0.845454,0.441822,1.1923,-0.415923,-1.34035,1.25685,-1.26627,-0.822461,-0.25219,
0.3,0.6,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.33922,-0.367808,-1.36828,1.08761,-0.597556,0.706169,0.24341,
0.3,0.6,0.5,0.88369,-0.457266,0.0795693,-0.06057,1.10245,-0.677663,-0.753948,1.26363,1.54786,0.434338,0.766719,
0.3,0.6,0.5,0.944954,-0.192515,0.041596,-0.261285,0.822387,-0.934323,-0.335088,1.24838,1.56459,-0.341475,0.31251,
0.3,0.6,0.5,-0.384441,0.873044,0.273017,0.124346,1.28257,-1.32485,0.586404,0.898859,0.251431,1.44473,0.783786,
0.3,0.6,0.5,-0.240438,0.807583,-0.538418,0.0103137,0.854306,-1.08524,-0.13962,0.969243,-0.945542,0.748535,0.772289,
0.3,0.6,0.5,0.817517,-0.0408083,0.498564,0.285366,0.995536,-0.991327,-0.195468,1.21402,0.214888,-1.37242,0.162684,
0.3,0.6,0.5,-0.432279,0.68054,-0.419986,0.416667,1.28226,-0.640118,-1.00526,0.95087,0.480804,1.34383,0.703882,
0.3,0.6,0.5,-0.322719,-0.570835,0.617807,0.433952,1.16539,-0.656241,-0.865644,1.01198,-1.31356,-0.780055,0.782285,
0.3,0.6,0.5,0.481371,-0.313499,0.757359,0.310495,1.39588,-0.484522,-1.08904,1.2678,0.795161,-0.631372,0.763559,
0.3,0.6,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.64595,-0.37043,-1.36828,1.05952,-0.260151,0.691956,0.183187,
0.3,0.6,0.6,0.88369,-0.457266,0.0795693,-0.06057,2.01931,-1.37226,1.3962,1.10479,0.305686,-0.281959,0.403647,
0.3,0.6,0.6,0.944954,-0.192515,0.041596,-0.261285,1.26374,-1.03927,0.027924,1.11123,1.54804,-0.311771,0.437367,
0.3,0.6,0.6,-0.240438,0.807583,-0.538418,0.0103137,1.36343,-1.09509,0.13962,0.836291,-0.852679,0.574671,0.783895,
0.3,0.6,0.6,0.817517,-0.0408083,0.498564,0.285366,1.5477,-1.07761,0.335088,1.00816,0.17165,-1.43885,0.235103,
0.3,0.6,0.6,-0.432279,0.68054,-0.419986,0.416667,1.36145,-1.02658,-1.17961e-16,0.820638,0.52429,0.95638,-0.25718,
0.3,0.6,0.6,-0.675058,0.119568,0.726055,0.0533348,2.00518,-0.34822,-1.36828,1.06373,-1.14949,0.320216,-0.190319,
0.3,0.6,0.6,-0.322719,-0.570835,0.617807,0.433952,1.62799,-0.603003,-0.97734,0.892237,-0.824123,-0.91653,0.779712,
0.3,0.6,0.6,-0.143417,-0.591127,0.78482,-0.118565,1.5122,-0.660018,-0.670176,0.851441,-0.892511,0.491972,0.775329,
0.3,0.6,0.6,0.481371,-0.313499,0.757359,0.310495,1.77654,-0.474125,-1.06111,1.10897,1.13666,-0.608019,0.774826,
0.3,0.6,0.6,-0.259015,-0.151365,0.845454,0.441822,1.94392,-0.406938,-1.36828,1.11246,-0.485544,-0.860563,-0.208654,
0.3,0.6,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.94121,-0.397486,-1.36828,0.880451,0.0630097,0.793316,0.118878,
0.3,0.6,0.7,0.88369,-0.457266,0.0795693,-0.06057,2.29093,-1.13082,1.3962,0.768279,0.462483,-0.116943,0.591692,
0.3,0.6,0.7,0.944954,-0.192515,0.041596,-0.261285,1.84917,-0.99208,0.474708,0.805049,1.55375,-0.249164,0.439721,
0.3,0.6,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.15359,-0.492973,-1.2845,0.546068,-1.47286,-0.40073,0.742063,
0.3,0.6,0.7,0.817517,-0.0408083,0.498564,0.285366,2.17159,-0.938672,0.893568,0.572774,0.215974,-1.34317,0.355834,
0.3,0.6,0.7,-0.432279,0.68054,-0.419986,0.416667,1.99459,-0.970739,0.55848,0.438583,0.484567,1.00338,-0.258997,
0.3,0.6,0.7,-0.675058,0.119568,0.726055,0.0533348,2.26693,-0.424247,-1.36828,0.687748,-0.996071,0.499209,0.0149019,
0.3,0.6,0.7,-0.322719,-0.570835,0.617807,0.433952,1.9877,-0.660256,-0.83772,0.558627,-0.638382,-0.771378,0.782426,
0.3,0.6,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.93062,-0.701553,-0.474708,0.484656,-0.754476,0.589949,0.78277,
0.3,0.6,0.7,0.481371,-0.313499,0.757359,0.310495,2.21022,-0.464699,-1.22866,0.773301,1.54721,-0.489209,0.597077,
0.3,0.6,0.7,-0.259015,-0.151365,0.845454,0.441822,2.23106,-0.447863,-1.36828,0.80444,-0.186692,-0.644584,-0.170626,
0.3,0.6,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.15464,-0.535636,-1.14488,0.434371,0.348563,1.0079,-0.260955,
0.3,0.7,0.3,0.88369,-0.457266,0.0795693,-0.06057,0.815967,-0.908765,-0.726024,0.445414,1.5492,0.481404,-0.126379,
0.3,0.7,0.3,0.809288,-0.273956,0.147917,0.498117,1.00829,-1.14548,0.586404,0.34237,-0.0679034,-0.240391,0.784376,
0.3,0.7,0.3,0.817517,-0.0408083,0.498564,0.285366,1.1414,-0.763343,-1.36828,0.537459,1.43983,-0.34373,0.265364,
0.3,0.7,0.3,-0.675058,0.119568,0.726055,0.0533348,1.11405,-1.21105,1.3962,0.529927,1.41835,-0.145755,0.609149,
0.3,0.7,0.3,0.481371,-0.313499,0.757359,0.310495,1.02962,-0.818982,-1.36828,0.460657,0.484582,0.0109815,0.646862,
0.3,0.7,0.3,-0.275142,0.233017,0.931199,-0.0535653,1.18081,-0.775691,-1.36828,0.452062,-1.17316,0.505915,-0.176814,
0.3,0.7,0.3,-0.259015,-0.151365,0.845454,0.441822,1.01163,-0.870137,-1.34035,0.309719,-1.01632,-0.681363,0.472811,
0.3,0.7,0.4,0.88369,-0.457266,0.0795693,-0.06057,1.00007,-0.920541,-0.726024,0.637219,1.55803,0.495497,0.194583,
0.3,0.7,0.4,0.930077,0.0704029,-0.204894,-0.296679,1.00933,-1.0832,0.251316,0.4879,1.55196,-0.865931,-0.0178348,
0.3,0.7,0.4,-0.587802,0.710274,0.365781,-0.127295,1.59922,-1.13928,1.3962,0.103405,0.951426,1.24547,0.0445068,
0.3,0.7,0.4,0.817517,-0.0408083,0.498564,0.285366,1.35501,-0.766173,-1.17281,0.647606,1.54888,-0.503572,0.425828,
0.3,0.7,0.4,0.481371,-0.313499,0.757359,0.310495,1.33646,-0.783739,-1.36828,0.647955,0.792673,-0.184961,0.708195,
0.3,0.7,0.4,-0.259015,-0.151365,0.845454,0.441822,1.29545,-0.802134,-1.36828,0.582646,-0.928973,-0.755631,0.145456,
0.3,0.7,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.44461,-0.857669,-1.36828,0.223774,-0.86753,0.951479,0.659136,
0.3,0.7,0.5,0.88369,-0.457266,0.0795693,-0.06057,1.34124,-0.978512,-0.502632,0.595452,1.56158,0.470514,0.36709,
0.3,0.7,0.5,0.944954,-0.192515,0.041596,-0.261285,1.24189,-1.02553,-0.195468,0.593122,1.56962,-0.154295,-0.103393,
0.3,0.7,0.5,0.930077,0.0704029,-0.204894,-0.296679,1.42419,-1.15667,0.6981,0.488919,1.55842,-0.772258,0.171738,
0.3,0.7,0.5,0.817517,-0.0408083,0.498564,0.285366,1.62051,-0.832142,-0.865644,0.537739,1.54788,-0.671294,0.473092,
0.3,0.7,0.5,0.481371,-0.313499,0.757359,0.310495,1.72222,-0.789595,-1.36828,0.606409,1.16669,-0.240984,0.693514,
0.3,0.7,0.5,-0.259015,-0.151365,0.845454,0.441822,1.66841,-0.803815,-1.36828,0.572737,-0.637299,-0.740435,0.0401433,
0.3,0.7,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.77835,-0.937739,-1.36828,0.0220775,-0.465265,1.10996,0.520235,
0.3,0.7,0.6,0.88369,-0.457266,0.0795693,-0.06057,1.9626,-1.00819,0.055848,0.224714,1.56824,0.415266,0.325421,
0.3,0.7,0.6,0.944954,-0.192515,0.041596,-0.261285,1.84232,-1.02394,0.335088,0.298097,1.55109,-0.142127,-0.0904028,
0.3,0.7,0.6,-0.675058,0.119568,0.726055,0.0533348,2.11422,-0.859444,-1.36828,0.16068,-1.25271,0.416553,0.212107,
0.3,0.7,0.6,0.481371,-0.313499,0.757359,0.310495,2.10575,-0.881137,-1.36828,0.250044,1.46374,-0.279084,0.457719,
0.3,0.7,0.6,-0.259015,-0.151365,0.845454,0.441822,2.05389,-0.888362,-1.36828,0.251045,-0.282339,-0.53223,0.0323529,
0.4,-0.2,0.2,-0.384441,0.873044,0.273017,0.124346,1.00763,0.486783,1.3962,0.531775,1.03728,-0.268946,0.326973,
0.4,-0.2,0.2,0.286015,-0.606791,-0.2493,0.698462,1.1074,0.559235,1.3962,0.275612,-0.66742,-0.430578,0.680611,
0.4,-0.2,0.3,-0.135742,0.975487,0.0644285,0.160776,1.19744,0.36649,1.3962,0.778378,0.811769,0.162516,-0.01202,
0.4,-0.2,0.3,-0.384441,0.873044,0.273017,0.124346,1.2082,0.405442,1.3962,0.830029,0.927667,-0.328105,0.598373,
0.4,-0.2,0.3,0.732097,-0.504018,-0.209016,0.407814,1.22057,0.592674,1.17281,0.539692,-0.0116388,-1.45497,0.286177,
0.4,-0.2,0.3,-0.0112648,0.877424,-0.353145,-0.324482,1.01516,0.480508,1.03319,0.60552,0.0936659,0.693555,-0.254259,
